AD-005	YER068W
YJR084W	YDR179C
YJR084W	YDR363W-A
YJR084W	YJR084W
YJR084W	YMR025W
YJR084W	YOL117W
YJR086W	YDR264C
YJR086W	YJL005W
YJR086W	YOR212W
YJR089W	YBR156C
YJR089W	YDL013W
YJR089W	YDL064W
YJR089W	YER032W
YJR089W	YPL209C
YJR090C	AT1G75950
YJR090C	AT5G42190
YJR090C	YBR130C
YJR090C	YDR028C
YJR090C	YDR099W
YJR090C	YDR110W
YJR090C	YDR309C
YJR090C	YDR328C
YJR090C	YDR443C
YJR090C	YDR473C
YJR090C	YGL025C
YJR090C	YIR016W
YJR090C	YJL156C
YJR090C	YML006C
YJR090C	YOL117W
YJR090C	YOL133W
YJR090C	YOL136C
YJR090C	YOR264W
YJR090C	YPL256C
YJR091C	YDL013W
YJR091C	YDL147W
YJR091C	YDR389W
YJR091C	YEL013W
YJR091C	YEL017C-A
YJR091C	YFR036W
YJR091C	YHR026W
YJR091C	YKL002W
YJR091C	YKL113C
YJR091C	YLR059C
YJR091C	YLR156W
YJR091C	YLR420W
YJR091C	YML015C
YJR091C	YMR067C
YJR091C	YNR048W
YJR091C	YOR014W
YJR091C	YOR265W
YJR091C	YOR317W
YJR091C	YPL159C
YJR092W	YCL014W
YJR093C	YKR002W
YJR094C	YDR207C
YJR094C	YJR094C
YJR094C	YMR139W
YJR101W	YLR423C
YJR102C	CGI-145
YJR102C	YDR132C
YJR102C	YLR417W
YJR102C	YMR077C
YJR102C	YPL002C
YJR102C	YPL065W
YJR103W	YBL039C
YJR103W	YJR103W
YJR104C	YMR038C
YJR112W	YAL034W-A
YJR112W	YAR018C
YJR112W	YBL043W
YJR112W	YBR211C
YJR112W	YBR245C
YJR112W	YDL002C
YJR112W	YDL233W
YJR112W	YDR150W
YJR112W	YDR285W
YJR112W	YDR295C
YJR112W	YDR393W
YJR112W	YER018C
YJR112W	YER093C
YJR112W	YFL008W
YJR112W	YGL025C
YJR112W	YGL075C
YJR112W	YGL079W
YJR112W	YGL093W
YJR112W	YGL145W
YJR112W	YGR059W
YJR112W	YGR119C
YJR112W	YGR238C
YJR112W	YIL144W
YJR112W	YIL150C
YJR112W	YIR006C
YJR112W	YIR010W
YJR112W	YIR017C
YJR112W	YJL049W
YJR112W	YJR112W
YJR112W	YKR022C
YJR112W	YLR025W
YJR112W	YLR031W
YJR112W	YLR082C
YJR112W	YLR086W
YJR112W	YLR200W
YJR112W	YLR211C
YJR112W	YML007W
YJR112W	YML111W
YJR112W	YMR198W
YJR112W	YNL250W
YJR112W	YOL034W
YJR112W	YOL069W
YJR112W	YOR127W
YJR112W	YOR269W
YJR112W	YOR326W
YJR112W	YPL018W
YJR112W	YPR141C
YJR117W	YBR023C
YJR118C	PSEC0238
YJR118C	YIR038C
YJR118C	YPL094C
YJR121W	YJL218W
YJR125C	YOR111W
YJR134C	YAL047C
YJR134C	YGR059W
YJR134C	YNL271C
YJR134C	YOR216C
YJR134C	YOR326W
YJR135C	YBL043W
YJR135C	YDR016C
YJR135C	YDR155C
YJR135C	YLR241W
YJR135C	YLR381W
YJR135C	YPL255W
YJR135C	YPR046W
YJR136C	YKL033W
YJR141W	YBR103W
YJR141W	YER143W
YJR141W	YMR022W
YJR141W	YOR339C
YJR147W	YAR018C
YJR147W	YBR102C
YJR147W	YDR468C
YJR147W	YEL005C
YJR147W	YER018C
YJR147W	YER157W
YJR147W	YGR179C
YJR147W	YHR080C
YJR147W	YHR120W
YJR147W	YHR192W
YJR147W	YJL019W
YJR147W	YJR021C
YJR147W	YKL138C-A
YJR147W	YKR054C
YJR147W	YKR083C
YJR147W	YLR025W
YJR147W	YLR026C
YJR147W	YML007W
YJR147W	YMR077C
YJR147W	YMR188C
YJR147W	YNL084C
YJR147W	YOL069W
YJR147W	YOL145C
YJR147W	YOR324C
YJR147W	YPR141C
YKL002W	YDL165W
YKL002W	YER121W
YKL002W	YFL034C-B
YKL002W	YJL049W
YKL002W	YLR423C
YKL002W	YMR077C
YKL002W	YMR117C
YKL002W	YOR047C
YKL005C	YDL140C
YKL007W	YDR309C
YKL007W	YIL034C
YKL007W	YPR171W
YKL008C	YIR038C
YKL008C	YMR298W
YKL010C	YDR148C
YKL010C	YGR184C
YKL010C	YKL010C
YKL012W	YDL087C
YKL012W	YGR013W
YKL012W	YHR165C
YKL012W	YLR116W
YKL013C	YIL062C
YKL013C	YKL129C
YKL013C	YMR109W
YKL014C	YJR041C
YKL014C	YKL014C
YKL014C	YLR221C
YKL019W	YDL090C
YKL019W	YOL135C
YKL019W	YOR380W
YKL020C	YER125W
YKL020C	YJR017C
YKL020C	YKL020C
YKL021C	YPR143W
YKL022C	YBL084C
YKL022C	YHR166C
YKL022C	YKL022C
YKL023W	YAL047C
YKL023W	YGR059W
YKL023W	YHL010C
YKL023W	YKR092C
YKL023W	YMR235C
YKL025C	YKL025C
YKL028W	YDR311W
YKL028W	YKR062W
YKL032C	LA16c-358B7.1
YKL032C	YDR510W
YKL032C	YER047C
YKL032C	YGR192C
YKL032C	YKL032C
YKL034W	YBR082C
YKL038W	YBR112C
YKL038W	YBR193C
YKL038W	YDR277C
YKL038W	YGL253W
YKL038W	YKL038W
YKL038W	YOR047C
YKL040C	YCL028W
YKL041W	YLR025W
YKL042W	YDL013W
YKL042W	YDL064W
YKL042W	YDR201W
YKL042W	YDR356W
YKL042W	YFL008W
YKL042W	YGR048W
YKL042W	YKL042W
YKL042W	YNL078W
YKL042W	YNL225C
YKL042W	YOL069W
YKL042W	YOR156C
YKL042W	YPL124W
YKL043W	YDR510W
YKL049C	YBR009C
YKL049C	YDL030W
YKL049C	YDL134C
YKL049C	YDL139C
YKL049C	YDR477W
YKL049C	YDR523C
YKL049C	YGL115W
YKL049C	YGR179C
YKL049C	YIL150C
YKL049C	YKL089W
YKL049C	YKL212W
YKL049C	YOL020W
YKL049C	YOR073W
YKL049C	YPL018W
YKL050C	YLR423C
YKL050C	YPR018W
YKL052C	YKR083C
YKL057C	YGL092W
YKL057C	YGR161C-C
YKL058W	YML007W
YKL058W	YML015C
YKL058W	YOR194C
YKL059C	YDR301W
YKL061W	YDL130W-A
YKL061W	YGL075C
YKL063C	YPL094C
YKL065C	YNL107W
YKL065C	YPL216W
YKL067W	YKL067W
YKL069W	YGR209C
YKL069W	YKL069W
YKL071W	YDR259C
YKL071W	YNR012W
YKL071W	YPL157W
YKL072W	YAL028W
YKL072W	YHL009W-A
YKL072W	YNL084C
YKL072W	YOR324C
YKL074C	RP1-240B8.3
YKL074C	RP11-395P17.5
YKL074C	YBR172C
YKL074C	YBR233W
YKL074C	YGL035C
YKL074C	YIR005W
YKL074C	YLR116W
YKL074C	YLR117C
YKL074C	YLR357W
YKL074C	YLR423C
YKL074C	YML046W
YKL074C	YMR240C
YKL074C	YMR288W
YKL074C	YPL016W
YKL074C	YPL105C
YKL075C	YNL091W
YKL078W	tcag7.1178
YKL079W	YBL063W
YKL079W	YBR102C
YKL079W	YBR245C
YKL079W	YCL008C
YKL079W	YDL072C
YKL079W	YDR159W
YKL079W	YDR201W
YKL079W	YDR229W
YKL079W	YDR259C
YKL079W	YDR295C
YKL079W	YDR326C
YKL079W	YDR425W
YKL079W	YDR484W
YKL079W	YDR486C
YKL079W	YDR505C
YKL079W	YEL003W
YKL079W	YEL005C
YKL079W	YER128W
YKL079W	YGL086W
YKL079W	YGL180W
YKL079W	YGL212W
YKL079W	YHR023W
YKL079W	YHR080C
YKL079W	YHR158C
YKL079W	YHR192W
YKL079W	YHR206W
YKL079W	YIL038C
YKL079W	YIL159W
YKL079W	YJL019W
YKL079W	YJL036W
YKL079W	YJL080C
YKL079W	YJL179W
YKL079W	YJL184W
YKL079W	YJR002W
YKL079W	YJR021C
YKL079W	YJR035W
YKL079W	YJR112W
YKL079W	YKL016C
YKL079W	YKL050C
YKL079W	YKL079W
YKL079W	YKL080W
YKL079W	YKL138C-A
YKL079W	YKL172W
YKL079W	YKL179C
YKL079W	YKR031C
YKL079W	YKR035W-A
YKL079W	YKR054C
YKL079W	YLR026C
YKL079W	YLR098C
YKL079W	YLR206W
YKL079W	YLR309C
YKL079W	YLR315W
YKL079W	YLR319C
YKL079W	YLR423C
YKL079W	YLR430W
YKL079W	YLR454W
YKL079W	YML030W
YKL079W	YML103C
YKL079W	YML104C
YKL079W	YMR054W
YKL079W	YMR076C
YKL079W	YMR077C
YKL079W	YMR117C
YKL079W	YMR309C
YKL079W	YNL084C
YKL079W	YNL113W
YKL079W	YNL272C
YKL079W	YOL069W
YKL079W	YOR087W
YKL079W	YOR290C
YKL079W	YOR304C-A
YKL079W	YOR324C
YKL079W	YOR326W
YKL079W	YOR329C
YKL079W	YOR337W
YKL079W	YOR341W
YKL079W	YOR344C
YKL079W	YPL018W
YKL079W	YPL020C
YKL079W	YPL032C
YKL079W	YPL055C
YKL079W	YPL074W
YKL079W	YPL075W
YKL079W	YPL138C
YKL079W	YPL174C
YKL079W	YPL216W
YKL079W	YPL249C
YKL079W	YPR018W
YKL079W	YPR049C
YKL079W	YPR117W
YKL079W	YPR141C
YKL079W	YPR155C
YKL081W	YAL003W
YKL082C	YDL083C
YKL082C	YFR001W
YKL082C	YIL019W
YKL082C	YKL082C
YKL082C	YKL099C
YKL082C	YKL172W
YKL082C	YLR276C
YKL082C	YMR143W
YKL082C	YOL041C
YKL082C	YPL043W
YKL088W	YDR196C
YKL088W	YGR277C
YKL088W	YIL083C
YKL088W	YKL088W
YKL089W	YBL043W
YKL089W	YBR157C
YKL089W	YDL030W
YKL089W	YDR026C
YKL089W	YDR212W
YKL089W	YIL150C
YKL089W	YLR320W
YKL089W	YOL091W
YKL089W	YOR039W
YKL089W	YOR061W
YKL089W	YPL146C
YKL089W	YPR018W
YKL090W	YGR024C
YKL090W	YPL128C
YKL092C	YPL256C
YKL095W	YDR416W
YKL095W	YLR117C
YKL095W	YNL229C
YKL098W	YDR416W
YKL099C	YKL082C
YKL101W	YGL003C
YKL101W	YHR107C
YKL101W	YJR076C
YKL101W	YKL101W
YKL103C	YKL103C
YKL103C	YOL082W
YKL105C	YDR295C
YKL105C	YPR018W
YKL108W	YHR115C
YKL108W	YJL090C
YKL110C	YAL038W
YKL113C	YBR088C
YKL114C	YKL164C
YKL116C	YGR097W
YKL116C	YLR389C
YKL117W	YBR031W
YKL117W	YBR118W
YKL117W	YBR155W
YKL117W	YBR222C
YKL117W	YCR016W
YKL117W	YCR024C
YKL117W	YCR028C
YKL117W	YCR072C
YKL117W	YDL078C
YKL117W	YDL177C
YKL117W	YDR120C
YKL117W	YDR216W
YKL117W	YDR345C
YKL117W	YDR432W
YKL117W	YDR516C
YKL117W	YER070W
YKL117W	YER082C
YKL117W	YER101C
YKL117W	YER139C
YKL117W	YFL039C
YKL117W	YGL043W
YKL117W	YGL045W
YKL117W	YGL061C
YKL117W	YGL062W
YKL117W	YGL066W
YKL117W	YGL194C
YKL117W	YGL245W
YKL117W	YGR123C
YKL117W	YGR252W
YKL117W	YGR274C
YKL117W	YGR292W
YKL117W	YHL033C
YKL117W	YHR056C
YKL117W	YHR067W
YKL117W	YIL010W
YKL117W	YIL091C
YKL117W	YIR034C
YKL117W	YJL010C
YKL117W	YJL033W
YKL117W	YKL023W
YKL117W	YKL121W
YKL117W	YKR060W
YKL117W	YLR003C
YKL117W	YLR022C
YKL117W	YLR027C
YKL117W	YLR069C
YKL117W	YLR216C
YKL117W	YLR244C
YKL117W	YLR410W
YKL117W	YML067C
YKL117W	YML102W
YKL117W	YMR004W
YKL117W	YMR008C
YKL117W	YMR039C
YKL117W	YMR102C
YKL117W	YMR111C
YKL117W	YMR153W
YKL117W	YMR194W
YKL117W	YMR290C
YKL117W	YNL009W
YKL117W	YNL021W
YKL117W	YNL117W
YKL117W	YNL186W
YKL117W	YNL219C
YKL117W	YNL220W
YKL117W	YNL227C
YKL117W	YNL292W
YKL117W	YOL001W
YKL117W	YOL033W
YKL117W	YOL066C
YKL117W	YOL077C
YKL117W	YOR056C
YKL117W	YOR209C
YKL117W	YOR288C
YKL117W	YPL133C
YKL117W	YPL240C
YKL117W	YPL266W
YKL117W	YPR115W
YKL117W	YPR125W
YKL122C	YDL092W
YKL125W	YBL014C
YKL129C	YBL093C
YKL129C	YBR109C
YKL129C	YDL019C
YKL129C	YDR277C
YKL129C	YDR388W
YKL129C	YER047C
YKL129C	YGL190C
YKL129C	YGR192C
YKL129C	YIL156W
YKL129C	YIL159W
YKL129C	YJL020C
YKL129C	YJL095W
YKL129C	YKL152C
YKL129C	YKR069W
YKL129C	YLR337C
YKL129C	YMR109W
YKL129C	YNL025C
YKL129C	YNL084C
YKL129C	YNL271C
YKL129C	YOR047C
YKL129C	YOR181W
YKL129C	YOR184W
YKL129C	YOR247W
YKL129C	YPL038W
YKL130C	YBR130C
YKL132C	YPR022C
YKL133C	YAL047C
YKL133C	YHL010C
YKL138C-A	YBR156C
YKL138C-A	YBR193C
YKL138C-A	YBR211C
YKL138C-A	YCR082W
YKL138C-A	YDL233W
YKL138C-A	YDR111C
YKL138C-A	YDR201W
YKL138C-A	YDR295C
YKL138C-A	YDR299W
YKL138C-A	YDR320C-A
YKL138C-A	YER127W
YKL138C-A	YFR008W
YKL138C-A	YFR042W
YKL138C-A	YGL025C
YKL138C-A	YGL061C
YKL138C-A	YGR113W
YKL138C-A	YKL052C
YKL138C-A	YKR037C
YKL138C-A	YKR083C
YKL138C-A	YLR031W
YKL138C-A	YLR424W
YKL138C-A	YPL174C
YKL139W	YDR477W
YKL142W	YKL142W
YKL142W	YMR165C
YKL142W	YPL004C
YKL145W	RP11-27I1.5
YKL149C	YGR093W
YKL154W	YDL100C
YKL154W	YDR292C
YKL157W	YKL142W
YKL159C	YBR247C
YKL159C	YKL019W
YKL161C	YPL089C
YKL166C	YIL033C
YKL166C	YKL166C
YKL168C	YDR099W
YKL168C	YER177W
YKL172W	YFR001W
YKL172W	YHL033C
YKL172W	YHR134W
YKL172W	YKL082C
YKL172W	YKL172W
YKL172W	YLR276C
YKL172W	YNL002C
YKL172W	YOL041C
YKL172W	YOL077C
YKL172W	YOR156C
YKL172W	YOR191W
YKL172W	YOR294W
YKL172W	YPL043W
YKL178C	YDR264C
YKL179C	YAL047C
YKL179C	YBL037W
YKL179C	YBL075C
YKL179C	YBR152W
YKL179C	YBR260C
YKL179C	YCR048W
YKL179C	YDL002C
YKL179C	YDL072C
YKL179C	YDL181W
YKL179C	YDL197C
YKL179C	YDR023W
YKL179C	YDR145W
YKL179C	YDR176W
YKL179C	YDR201W
YKL179C	YDR259C
YKL179C	YDR295C
YKL179C	YDR323C
YKL179C	YDR359C
YKL179C	YDR412W
YKL179C	YEL009C
YKL179C	YEL043W
YKL179C	YER093C
YKL179C	YER149C
YKL179C	YFR009W
YKL179C	YGL075C
YKL179C	YGL086W
YKL179C	YGL093W
YKL179C	YGL180W
YKL179C	YGR009C
YKL179C	YGR059W
YKL179C	YGR089W
YKL179C	YGR145W
YKL179C	YGR270W
YKL179C	YGR274C
YKL179C	YHR080C
YKL179C	YHR158C
YKL179C	YHR206W
YKL179C	YIR018W
YKL179C	YJL034W
YKL179C	YJL036W
YKL179C	YJL076W
YKL179C	YJL168C
YKL179C	YJL187C
YKL179C	YJR021C
YKL179C	YJR112W
YKL179C	YJR134C
YKL179C	YKL002W
YKL179C	YKL061W
YKL179C	YKL072W
YKL179C	YKL073W
YKL179C	YKL079W
YKL179C	YKL155C
YKL179C	YKL179C
YKL179C	YKR035W-A
YKL179C	YLR002C
YKL179C	YLR025W
YKL179C	YLR031W
YKL179C	YLR106C
YKL179C	YLR181C
YKL179C	YLR238W
YKL179C	YLR454W
YKL179C	YMR039C
YKL179C	YMR052W
YKL179C	YMR077C
YKL179C	YMR198W
YKL179C	YMR309C
YKL179C	YNL103W
YKL179C	YNL153C
YKL179C	YNL182C
YKL179C	YNL225C
YKL179C	YNL227C
YKL179C	YOL028C
YKL179C	YOL069W
YKL179C	YOR069W
YKL179C	YOR073W
YKL179C	YOR177C
YKL179C	YOR191W
YKL179C	YOR198C
YKL179C	YOR216C
YKL179C	YOR265W
YKL179C	YOR337W
YKL179C	YPL009C
YKL179C	YPL032C
YKL179C	YPL074W
YKL179C	YPL146C
YKL179C	YPL174C
YKL179C	YPL216W
YKL179C	YPL217C
YKL179C	YPL249C
YKL179C	YPL255W
YKL179C	YPR049C
YKL179C	YPR199C
YKL181W	RP11-540N4.1
YKL181W	YER099C
YKL181W	YHL011C
YKL181W	YOL069W
YKL181W	YPL089C
YKL184W	YKL184W
YKL184W	YPL052W
YKL186C	YPL138C
YKL188C	YKL188C
YKL188C	YPL147W
YKL189W	DAAP-182E11.3
YKL189W	RP11-108L7.8
YKL189W	RP11-149I23.4
YKL189W	RP11-395P17.5
YKL189W	YDR480W
YKL189W	YHR102W
YKL189W	YJL112W
YKL189W	YLR423C
YKL189W	YOR353C
YKL189W	YPL049C
YKL189W	hCG_39321
YKL190W	YMR211W
YKL191W	YIL103W
YKL192C	YOR124C
YKL193C	YER133W
YKL193C	YFR003C
YKL196C	YGL086W
YKL196C	YLR026C
YKL196C	YMR168C
YKL196C	YMR183C
YKL196C	YOR106W
YKL196C	YOR324C
YKL196C	YPL232W
YKL197C	YNL329C
YKL203C	YER040W
YKL203C	YNL135C
YKL203C	YNL229C
YKL205W	YER025W
YKL205W	YKL144C
YKL205W	YLR293C
YKL205W	YLR335W
YKL205W	YOR185C
YKL211C	YDR510W
YKL211C	YER090W
YKL212W	YML029W
YKL213C	YBR273C
YKL213C	YDL126C
YKL213C	YJL048C
YKL213C	YLL039C
YKL213C	YMR067C
YKL214C	YDL084W
YKL218C	YKL218C
YKR001C	YDL065C
YKR001C	YDR388W
YKR001C	YGL206C
YKR001C	YKL041W
YKR001C	YKR020W
YKR001C	YLR417W
YKR001C	YPL002C
YKR002W	YDR390C
YKR002W	YGR048W
YKR002W	YJR093C
YKR002W	YML117W
YKR002W	YPL031C
YKR007W	YBR077C
YKR007W	YCR075W-A
YKR007W	YGR163W
YKR007W	YML121W
YKR010C	YCR086W
YKR010C	YPR135W
YKR011C	DAAP-385L22.4
YKR011C	YGL166W
YKR014C	YAL002W
YKR014C	YER136W
YKR014C	YGL161C
YKR014C	YGL198W
YKR014C	YGR172C
YKR014C	YKR014C
YKR014C	YLR262C
YKR014C	YML001W
YKR014C	YMR258C
YKR014C	YNL044W
YKR014C	YNL093W
YKR014C	YNL263C
YKR014C	YOR089C
YKR014C	YOR370C
YKR016W	YDR130C
YKR020W	YAL047C
YKR022C	YBL010C
YKR022C	YER172C
YKR022C	YJR112W
YKR022C	YLR424W
YKR024C	YFR001W
YKR026C	YBR270C
YKR026C	YKR026C
YKR030W	RP11-379J5.1
YKR031C	YAL047C
YKR031C	YCR048W
YKR031C	YGR009C
YKR031C	YHL010C
YKR034W	DAAP-385L22.4
YKR034W	RP11-291O7.2
YKR034W	RP11-395P17.5
YKR034W	YDR520C
YKR034W	YJL110C
YKR034W	YKR034W
YKR034W	YNL021W
YKR034W	YNL229C
YKR035W-A	YKR035W-A
YKR035W-A	YOL069W
YKR036C	YAL047C
YKR036C	YCR048W
YKR036C	YCR093W
YKR036C	YDR443C
YKR036C	YGR059W
YKR036C	YGR092W
YKR036C	YHL010C
YKR036C	YIL065C
YKR036C	YJL112W
YKR036C	YJR134C
YKR036C	YMR235C
YKR037C	YBL031W
YKR037C	YBR156C
YKR037C	YDR016C
YKR037C	YDR201W
YKR037C	YER016W
YKR037C	YER018C
YKR037C	YGL061C
YKR037C	YGR113W
YKR037C	YJR091C
YKR037C	YKR083C
YKR037C	YLR045C
YKR037C	YLR423C
YKR039W	YDR050C
YKR039W	YDR086C
YKR039W	YDR276C
YKR039W	YDR456W
YKR039W	YHR193C
YKR039W	YIL039W
YKR039W	YIR014W
YKR039W	YKL096W-A
YKR039W	YKL154W
YKR039W	YKR049C
YKR039W	YLR342W
YKR039W	YML055W
YKR039W	YMR298W
YKR039W	YNL024C
YKR039W	YOL137W
YKR039W	YPR113W
YKR039W	YPR183W
YKR043C	YKR043C
YKR048C	YDL090C
YKR048C	YDR162C
YKR048C	YKR048C
YKR048C	YLR457C
YKR048C	YMR139W
YKR048C	YOR032C
YKR054C	YAL011W
YKR054C	YAL028W
YKR054C	YBL031W
YKR054C	YBR095C
YKR054C	YBR102C
YKR054C	YBR245C
YKR054C	YDL130W-A
YKR054C	YDL148C
YKR054C	YDL181W
YKR054C	YDR146C
YKR054C	YDR221W
YKR054C	YDR229W
YKR054C	YDR295C
YKR054C	YDR393W
YKR054C	YDR505C
YKR054C	YEL005C
YKR054C	YER018C
YKR054C	YER128W
YKR054C	YFL008W
YKR054C	YGL075C
YKR054C	YGL086W
YKR054C	YGL093W
YKR054C	YGR059W
YKR054C	YGR150C
YKR054C	YHL010C
YKR054C	YHR158C
YKR054C	YHR206W
YKR054C	YJL207C
YKR054C	YJR021C
YKR054C	YJR082C
YKR054C	YJR112W
YKR054C	YJR147W
YKR054C	YKL042W
YKR054C	YKL138C-A
YKR054C	YKR054C
YKR054C	YLR105C
YKR054C	YLR315W
YKR054C	YML030W
YKR054C	YMR053C
YKR054C	YMR054W
YKR054C	YMR077C
YKR054C	YMR117C
YKR054C	YMR198W
YKR054C	YNL084C
YKR054C	YNL153C
YKR054C	YNL161W
YKR054C	YNL225C
YKR054C	YNL271C
YKR054C	YOR127W
YKR054C	YOR304C-A
YKR054C	YOR324C
YKR054C	YOR326W
YKR054C	YPL018W
YKR054C	YPL074W
YKR054C	YPR018W
YKR054C	YPR155C
YKR054C	YPR199C
YKR055W	YER155C
YKR055W	YIL007C
YKR055W	YIL159W
YKR055W	YPL161C
YKR060W	YDR179C
YKR063C	YLL035W
YKR066C	RP11-56N19.3
YKR066C	YCR007C
YKR066C	YPL004C
YKR068C	RP11-395P17.5
YKR068C	YBR254C
YKR068C	YCR086W
YKR068C	YDR472W
YKR068C	YLR328W
YKR068C	YML077W
YKR068C	YOR115C
YKR077W	YBR083W
YKR081C	YOR294W
YKR081C	YPR102C
YKR082W	YDL116W
YKR083C	YBL043W
YKR083C	YBR157C
YKR083C	YDR016C
YKR083C	YDR184C
YKR083C	YDR201W
YKR083C	YDR320C-A
YKR083C	YEL003W
YKR083C	YGL025C
YKR083C	YGL061C
YKR083C	YGL093W
YKR083C	YJL049W
YKR083C	YJR021C
YKR083C	YKL042W
YKR083C	YKL052C
YKR083C	YKL138C-A
YKR083C	YKL142W
YKR083C	YKR083C
YKR083C	YLR315W
YKR083C	YML104C
YKR083C	YMR053C
YKR083C	YMR112C
YKR084C	YNL001W
YKR086W	YER013W
YKR086W	YER172C
YKR092C	YCR087C-A
YKR092C	YDR174W
YKR092C	YKL023W
YKR095W	YGL122C
YKR095W	YGR150C
YKR096W	YBL051C
YKR097W	YKR097W
YKR099W	YDL106C
YKR099W	YLR058C
YKR100C	YDL100C
YKR101W	YDR227W
YKR101W	YLR442C
YKR101W	YML065W
YKR101W	YPR018W
YKR104W	YOL143C
YLL001W	YJL112W
YLL001W	YKR036C
YLL001W	YLL001W
YLL003W	YFR028C
YLL004W	YBR060C
YLL004W	YHR118C
YLL004W	YKR077W
YLL004W	YLR002C
YLL004W	YMR036C
YLL004W	YNL261W
YLL004W	YPR018W
YLL004W	YPR162C
YLL008W	YDL031W
YLL008W	YDR060W
YLL008W	YER126C
YLL008W	YFR001W
YLL008W	YKL172W
YLL008W	YLL008W
YLL008W	YMR049C
YLL008W	YNL002C
YLL008W	YOL041C
YLL008W	YPL043W
YLL010C	YOR043W
YLL013C	YOL009C
YLL014W	YDR479C
YLL014W	YIR038C
YLL014W	YML029W
YLL016W	YLR310C
YLL017W	YGR241C
YLL017W	YIL159W
YLL017W	YOR197W
YLL021W	YBR038W
YLL021W	YCR084C
YLL021W	YDL117W
YLL021W	YDL159W
YLL021W	YER149C
YLL021W	YGR059W
YLL021W	YLL021W
YLL021W	YLR223C
YLL021W	YLR319C
YLL021W	YLR362W
YLL021W	YMR032W
YLL021W	YNL091W
YLL021W	YNL293W
YLL021W	YOR073W
YLL021W	YOR231W
YLL021W	YPL140C
YLL021W	YPR018W
YLL022C	YEL056W
YLL026W	YOR007C
YLL027W	YER131W
YLL027W	YGL189C
YLL028W	YGL166W
YLL035W	YKR063C
YLL036C	YDL209C
YLL036C	YDR364C
YLL036C	YDR416W
YLL036C	YGR129W
YLL036C	YKL010C
YLL036C	YLL036C
YLL036C	YLR117C
YLL036C	YMR036C
YLL036C	YMR213W
YLL036C	YPL257W
YLL036C	YPR066W
YLL036C	YPR101W
YLL036C	YPR152C
YLL039C	YBL058W
YLL039C	YDL190C
YLL039C	YDR330W
YLL039C	YDR358W
YLL039C	YER125W
YLL039C	YER143W
YLL039C	YHR108W
YLL039C	YML013W
YLL039C	YML097C
YLL039C	YMR276W
YLL039C	YMR304W
YLL042C	YBR217W
YLL042C	YHR171W
YLL043W	YLR113W
YLL045C	YML029W
YLL049W	YDR106W
YLL049W	YHR129C
YLL049W	YLL049W
YLL049W	YLR423C
YLL049W	YMR294W
YLL049W	YNR069C
YLL049W	YPL174C
YLL050C	YFL039C
YLL050C	YLL050C
YLL050C	YMR092C
YLL057C	YLL057C
YLL060C	YLL060C
YLL062C	YOL143C
YLR002C	YAL025C
YLR002C	YCL054W
YLR002C	YGL201C
YLR002C	YHR118C
YLR002C	YJR046W
YLR002C	YKL172W
YLR002C	YNL261W
YLR002C	YOR206W
YLR002C	YPL078C
YLR005W	AT1G03190
YLR006C	YDL235C
YLR006C	YNR031C
YLR007W	YDL105W
YLR007W	YDR288W
YLR009W	YPL093W
YLR010C	YDL220C
YLR010C	YDR082W
YLR011W	YLR011W
YLR015W	YDR469W
YLR021W	YHR113W
YLR021W	YPL144W
YLR022C	YDR385W
YLR022C	YGL120C
YLR022C	YLR424W
YLR022C	YMR116C
YLR022C	YOR063W
YLR022C	YPL211W
YLR025W	YCR084C
YLR025W	YDL072C
YLR025W	YDR486C
YLR025W	YEL005C
YLR025W	YGL025C
YLR025W	YHR080C
YLR025W	YIL038C
YLR025W	YJL019W
YLR025W	YJL049W
YLR025W	YJL184W
YLR025W	YJR021C
YLR025W	YJR112W
YLR025W	YKL138C-A
YLR025W	YKR054C
YLR025W	YLR025W
YLR025W	YLR026C
YLR025W	YML030W
YLR025W	YML104C
YLR025W	YML111W
YLR025W	YMR077C
YLR025W	YNL084C
YLR025W	YNL107W
YLR025W	YOL069W
YLR025W	YOR223W
YLR025W	YOR275C
YLR025W	YOR344C
YLR025W	YPL018W
YLR025W	YPL084W
YLR026C	YDR189W
YLR026C	YNL044W
YLR030W	YDR212W
YLR031W	RSD9
YLR031W	YDR532C
YLR031W	YHR120W
YLR031W	YIL038C
YLR031W	YJR112W
YLR031W	YKL138C-A
YLR031W	YMR124W
YLR031W	YNL107W
YLR031W	YOR344C
YLR032W	YBR088C
YLR032W	YBR186W
YLR032W	YCR066W
YLR032W	YDL064W
YLR032W	YDR092W
YLR032W	YDR419W
YLR032W	YLR032W
YLR032W	YOR346W
YLR033W	YLR182W
YLR034C	PSEC0238
YLR035C	YMR167W
YLR036C	YDR479C
YLR043C	YER042W
YLR043C	YLR109W
YLR043C	YPR167C
YLR045C	YAL047C
YLR045C	YCL029C
YLR045C	YDL064W
YLR045C	YDR510W
YLR045C	YER016W
YLR045C	YGL061C
YLR045C	YGL216W
YLR045C	YHR134W
YLR045C	YIL150C
YLR045C	YKR037C
YLR045C	YLR045C
YLR045C	YML085C
YLR045C	YML124C
YLR045C	YMR190C
YLR045C	YOR156C
YLR045C	YOR191W
YLR045C	YOR269W
YLR046C	YHL006C
YLR049C	YAL054C
YLR052W	YDL002C
YLR052W	YER092W
YLR052W	YGL220W
YLR058C	YKR099W
YLR065C	YDL149W
